  0.135000000000E+02  0.157706473433E+04  0.100000000000E+01  0.106267248352E+06  0.831935316766E-02
  0.136000003815E+02  0.158287400003E+04  0.100000000000E+01  0.106632008247E+06  0.784103149823E-02
  0.136999998093E+02  0.158891196510E+04  0.100000000000E+01  0.107010029859E+06  0.737163007885E-02
  0.138000001907E+02  0.159516129764E+04  0.100000000000E+01  0.107400132290E+06  0.691529675332E-02
  0.139000005722E+02  0.160160250802E+04  0.100000000000E+01  0.107801017756E+06  0.647590666767E-02
  0.140000000000E+02  0.160821442436E+04  0.100000000000E+01  0.108211304206E+06  0.605691609160E-02
  0.141000003815E+02  0.161497472194E+04  0.100000000000E+01  0.108629560119E+06  0.566123847875E-02
  0.141999998093E+02  0.162186047844E+04  0.100000000000E+01  0.109054339620E+06  0.529115304080E-02
  0.143000001907E+02  0.162884872645E+04  0.100000000000E+01  0.109484216140E+06  0.494825263998E-02
  0.144000005722E+02  0.163591697677E+04  0.100000000000E+01  0.109917813140E+06  0.463343339428E-02
  0.145000000000E+02  0.164304368893E+04  0.100000000000E+01  0.110353830689E+06  0.434692382224E-02
  0.146000003815E+02  0.165020866949E+04  0.100000000000E+01  0.110791066990E+06  0.408834741954E-02
  0.146999998093E+02  0.165739338386E+04  0.100000000000E+01  0.111228434305E+06  0.385680985429E-02
  0.148000001907E+02  0.166458117353E+04  0.100000000000E+01  0.111664969022E+06  0.365100077424E-02
  0.149000005722E+02  0.167175737672E+04  0.100000000000E+01  0.112099835987E+06  0.346930047985E-02
  0.150000000000E+02  0.167890935782E+04  0.100000000000E+01  0.112532327552E+06  0.330988311243E-02
  0.151000003815E+02  0.168602645617E+04  0.100000000000E+01  0.112961858091E+06  0.317081008055E-02
  0.151999998093E+02  0.169309986995E+04  0.100000000000E+01  0.113387954975E+06  0.305010973938E-02
  0.153000001907E+02  0.170012249288E+04  0.100000000000E+01  0.113810247092E+06  0.294584147452E-02
  0.154000005722E+02  0.170708872224E+04  0.100000000000E+01  0.114228452013E+06  0.285614408887E-02
  0.155000000000E+02  0.171399425494E+04  0.100000000000E+01  0.114642362801E+06  0.277926964482E-02
  0.156000003815E+02  0.172083588570E+04  0.100000000000E+01  0.115051835237E+06  0.271360468143E-02
  0.156999998093E+02  0.172761131760E+04  0.100000000000E+01  0.115456776074E+06  0.265768107714E-02
  0.158000001907E+02  0.173431899175E+04  0.100000000000E+01  0.115857132648E+06  0.261017886639E-02
  0.159000005722E+02  0.174095793946E+04  0.100000000000E+01  0.116252884017E+06  0.256992314676E-02
  0.160000000000E+02  0.174752765774E+04  0.100000000000E+01  0.116644033625E+06  0.253587692469E-02
  0.161000003815E+02  0.175402800694E+04  0.100000000000E+01  0.117030603374E+06  0.250713141099E-02
  0.162000007629E+02  0.176045912823E+04  0.100000000000E+01  0.117412628953E+06  0.248289494193E-02
